"displayName","rating","userRatingCount","primaryType","placeUri","address","latitude","longitude","weekdayDescriptions","nextCloseTime","neighborhood","nextCloseHour","trueCoffee"
"Mundi","4.6","212","coffee_shop","https://maps.google.com/?cid=16944520297415958844&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Postjesweg 98, 1057 EG Amsterdam, Netherlands","52.36444100000001","4.853974099999999","Monday: 8:00 AM - 4:00 PM
Tuesday: 8:00 AM - 4:00 PM
Wednesday: 8:00 AM - 4:00 PM
Thursday: 8:00 AM - 4:00 PM
Friday: 8:00 AM - 5:00 PM
Saturday: 8:30 AM - 5:00 PM
Sunday: 8:30 AM - 5:00 PM","","Amsterdam West","","1"
"Cafecito | Nassaukade | ℃ Coffeebar","4.3","339","coffee_shop","https://maps.google.com/?cid=13666086278521302819&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Nassaukade 330 H, 1053 LT Amsterdam, Netherlands","52.3683996","4.8759174","Monday: 7:00 AM - 6:00 PM
Tuesday: 7:00 AM - 6:00 PM
Wednesday: 7:00 AM - 6:00 PM
Thursday: 7:00 AM - 6:00 PM
Friday: 7:00 AM - 7:00 PM
Saturday: 8:30 AM - 7:00 PM
Sunday: 8:30 AM - 7:00 PM","2025-10-21T16:00:00Z","Amsterdam West","18.0","1"
"Teds Amsterdam Oud West - All Day Brunch","4.2","2431","brunch_restaurant","https://maps.google.com/?cid=3863037798307536422&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Bosboom Toussaintstraat 60, 1054 AV Amsterdam, Netherlands","52.3653","4.874789300000001","Monday: 9:00 AM - 5:00 PM
Tuesday: 9:00 AM - 5:00 PM
Wednesday: 9:00 AM - 5:00 PM
Thursday: 9:00 AM - 5:00 PM
Friday: 9:00 AM - 5:00 PM
Saturday: 9:00 AM - 5:00 PM
Sunday: 9:00 AM - 5:00 PM","2025-10-21T15:00:00Z","Amsterdam West","17.0","1"
"Coffee Company","4.2","380","coffee_shop","https://maps.google.com/?cid=3728987105828904066&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Kinkerstraat 330-332, 1053 GK Amsterdam, Netherlands","52.364985","4.862749","Monday: 7:30 AM - 6:00 PM
Tuesday: 7:30 AM - 6:00 PM
Wednesday: 7:30 AM - 6:00 PM
Thursday: 7:30 AM - 6:00 PM
Friday: 7:30 AM - 6:00 PM
Saturday: 8:30 AM - 6:00 PM
Sunday: 8:30 AM - 6:00 PM","2025-10-21T16:00:00Z","Amsterdam West","18.0","1"
"Staring at Jacob","4.5","2483","brunch_restaurant","https://maps.google.com/?cid=7623297946045251180&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Jacob Van Lennepkade 215, 1054 ZP Amsterdam, Netherlands","52.36231","4.861847099999999","Monday: 9:00 AM - 4:00 PM
Tuesday: 9:00 AM - 4:00 PM
Wednesday: 9:00 AM - 4:00 PM
Thursday: 9:00 AM - 4:00 PM
Friday: 9:00 AM - 4:00 PM
Saturday: 9:00 AM - 4:00 PM
Sunday: 9:00 AM - 4:00 PM","","Amsterdam West","","1"
"louf - oud west","4.7","547","bakery","https://maps.google.com/?cid=14216289108422456440&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Bilderdijkstraat 38, 1053 LA Amsterdam, Netherlands","52.3714613","4.870341499999999","Monday: 8:00 AM - 3:00 PM
Tuesday: 8:00 AM - 3:00 PM
Wednesday: 8:00 AM - 3:00 PM
Thursday: 8:00 AM - 3:00 PM
Friday: 8:00 AM - 3:00 PM
Saturday: 8:00 AM - 3:00 PM
Sunday: 8:00 AM - 3:00 PM","","Amsterdam West","","1"
"Buongiorno Espresso bar","4.3","276","cafe","https://maps.google.com/?cid=5270067162485748824&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Admiraal de Ruijterweg 328, 1055 MX Amsterdam, Netherlands","52.3806765","4.8549457","Monday: 7:30 AM - 5:30 PM
Tuesday: 7:30 AM - 5:30 PM
Wednesday: 7:30 AM - 5:30 PM
Thursday: 7:30 AM - 5:30 PM
Friday: 7:30 AM - 5:30 PM
Saturday: 8:00 AM - 5:30 PM
Sunday: 8:00 AM - 5:30 PM","2025-10-21T15:30:00Z","Amsterdam West","17.0","1"
"Coffee & Juices.","4.4","255","cafe","https://maps.google.com/?cid=1417133765277965500&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Hugo de Grootplein 16I, 1052 KX Amsterdam, Netherlands","52.3750085","4.8725290999999995","Monday: 7:30 AM - 5:00 PM
Tuesday: 7:30 AM - 5:00 PM
Wednesday: 7:30 AM - 5:00 PM
Thursday: 7:30 AM - 5:00 PM
Friday: 7:30 AM - 5:00 PM
Saturday: 8:30 AM - 5:00 PM
Sunday: 9:00 AM - 5:00 PM","2025-10-21T15:00:00Z","Amsterdam West","17.0","1"
"coffeecompany","3.9","254","coffee_shop","https://maps.google.com/?cid=2021557528110445001&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Bos en Lommerplein 116, 1055 EK Amsterdam, Netherlands","52.3782894","4.8463278999999995","Monday: 8:00 AM - 6:00 PM
Tuesday: 8:00 AM - 6:00 PM
Wednesday: 8:00 AM - 6:00 PM
Thursday: 8:00 AM - 6:00 PM
Friday: 8:00 AM - 6:00 PM
Saturday: 9:00 AM - 6:00 PM
Sunday: 9:00 AM - 6:00 PM","2025-10-21T16:00:00Z","Amsterdam West","18.0","1"
"Out of office coffee","4.7","16","coffee_shop","https://maps.google.com/?cid=10994753723193382594&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Parkeerplaats, Haarlemmerweg 313, 1051 LG Amsterdam, Netherlands","52.3850911","4.8672716","Monday: 9:00 AM - 4:00 PM
Tuesday: 9:00 AM - 4:00 PM
Wednesday: 9:00 AM - 4:00 PM
Thursday: 9:00 AM - 4:00 PM
Friday: 9:00 AM - 4:00 PM
Saturday: 9:00 AM - 5:00 PM
Sunday: 10:00 AM - 5:00 PM","","Amsterdam West","","1"
"Lunchroom Fika Amsterdam","4.4","155","restaurant","https://maps.google.com/?cid=9537605688353729900&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Bellamystraat 11, 1053 BE Amsterdam, Netherlands","52.3671594","4.866560499999999","Monday: 7:00 AM - 6:00 PM
Tuesday: 7:00 AM - 6:00 PM
Wednesday: 7:00 AM - 6:00 PM
Thursday: 7:00 AM - 6:00 PM
Friday: 7:00 AM - 6:00 PM
Saturday: 7:00 AM - 6:00 PM
Sunday: 9:00 AM - 6:00 PM","2025-10-21T16:00:00Z","Amsterdam West","18.0","1"
"Bakkerswinkel Westerpark Amsterdam","4.4","1015","restaurant","https://maps.google.com/?cid=13237765332408855275&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Polonceaukade 1&2, 1014 DA Amsterdam, Netherlands","52.3858058","4.8746378","Monday: 9:00 AM - 5:00 PM
Tuesday: 9:00 AM - 5:00 PM
Wednesday: 9:00 AM - 5:00 PM
Thursday: 9:00 AM - 5:00 PM
Friday: 9:00 AM - 5:00 PM
Saturday: 10:00 AM - 5:00 PM
Sunday: 10:00 AM - 5:00 PM","2025-10-21T15:00:00Z","Amsterdam West","17.0","1"
"Coffeeshop ""El Marssa""","4.5","128","store","https://maps.google.com/?cid=5250009310104653491&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Witte de Withstraat 106, 1057 ZG Amsterdam, Netherlands","52.3690067","4.8593055","Monday: 7:00 AM - 1:00 AM
Tuesday: 7:00 AM - 1:00 AM
Wednesday: 7:00 AM - 1:00 AM
Thursday: 7:00 AM - 1:00 AM
Friday: 7:00 AM - 1:00 AM
Saturday: 7:00 AM - 1:00 AM
Sunday: 7:00 AM - 1:00 AM","2025-10-21T23:00:00Z","Amsterdam West","1.0","0"
"Sticky Fingers","4.2","220","coffee_shop","https://maps.google.com/?cid=2655455895389630982&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Amstelveenseweg 3, 1054 MA Amsterdam, Netherlands","52.3572322","4.8553535","Monday: 7:00 AM - 11:00 PM
Tuesday: 7:00 AM - 11:00 PM
Wednesday: 7:00 AM - 11:00 PM
Thursday: 7:00 AM - 11:00 PM
Friday: 7:00 AM - 11:00 PM
Saturday: 7:00 AM - 11:00 PM
Sunday: 7:00 AM - 11:00 PM","2025-10-21T21:00:00Z","Amsterdam West","23.0","1"
"Café Duzz Dat!","4.7","32","pub","https://maps.google.com/?cid=10732946877583983388&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Bilderdijkstraat 151, 1053 KP Amsterdam, Netherlands","52.368242699999996","4.871746","Monday: Closed
Tuesday: 2:00 PM - 1:00 AM
Wednesday: 2:00 PM - 1:00 AM
Thursday: 2:00 PM - 1:00 AM
Friday: 2:00 PM - 3:00 AM
Saturday: 2:00 PM - 3:00 AM
Sunday: 2:00 PM - 1:00 AM","2025-10-21T23:00:00Z","Amsterdam West","1.0","0"
"First Coffee","4.8","54","coffee_shop","https://maps.google.com/?cid=1980585937553856170&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Vondelpark, 1071 AA Amsterdam, Netherlands","52.3609283","4.8739707","Monday: Closed
Tuesday: 10:30 AM - 5:00 PM
Wednesday: 10:30 AM - 5:00 PM
Thursday: 10:30 AM - 5:00 PM
Friday: 10:30 AM - 5:00 PM
Saturday: 10:30 AM - 5:00 PM
Sunday: 10:30 AM - 5:00 PM","2025-10-21T15:00:00Z","Amsterdam West","17.0","1"
"Bendito café","4.6","228","coffee_shop","https://maps.google.com/?cid=17058230715417286249&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Jan van Galenstraat 55, 1056 BH Amsterdam, Netherlands","52.374958","4.8625223","Monday: 8:30 AM - 6:00 PM
Tuesday: 8:30 AM - 6:00 PM
Wednesday: 8:30 AM - 6:00 PM
Thursday: 8:30 AM - 6:00 PM
Friday: 8:30 AM - 7:00 PM
Saturday: 9:00 AM - 7:00 PM
Sunday: 9:00 AM - 7:00 PM","2025-10-21T16:00:00Z","Amsterdam West","18.0","1"
"Cafe Toussaint","4.2","588","diner","https://maps.google.com/?cid=10462564053319202331&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Bosboom Toussaintstraat 26, 1054 AS Amsterdam, Netherlands","52.3657671","4.8761924","Monday: 11:00 AM - 12:00 AM
Tuesday: 11:00 AM - 12:00 AM
Wednesday: 11:00 AM - 12:00 AM
Thursday: 11:00 AM - 12:00 AM
Friday: 11:00 AM - 1:00 AM
Saturday: 10:00 AM - 1:00 AM
Sunday: 10:00 AM - 12:00 AM","2025-10-21T22:00:00Z","Amsterdam West","0.0","0"
"Beyou Amsterdam","4.3","20","coffee_shop","https://maps.google.com/?cid=14437084165757442374&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Piri Reïsplein 33, 1057 KH Amsterdam, Netherlands","52.366406","4.8600115","Monday: 8:00 AM - 5:00 PM
Tuesday: 8:00 AM - 5:00 PM
Wednesday: Closed
Thursday: 8:00 AM - 5:00 PM
Friday: 8:00 AM - 5:00 PM
Saturday: 10:00 AM - 5:00 PM
Sunday: 10:00 AM - 5:00 PM","2025-10-21T15:00:00Z","Amsterdam West","17.0","1"
"Espressofabriek","4.3","503","coffee_shop","https://maps.google.com/?cid=9172963774959381788&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Pazzanistraat 39, 1014 DB Amsterdam, Netherlands","52.3861402","4.8719319","Monday: 8:00 AM - 4:00 PM
Tuesday: 8:00 AM - 4:00 PM
Wednesday: 8:00 AM - 4:00 PM
Thursday: 8:00 AM - 4:00 PM
Friday: 8:00 AM - 4:00 PM
Saturday: 9:00 AM - 5:00 PM
Sunday: 9:00 AM - 5:00 PM","","Amsterdam West","","1"
"Cafe Thuys","4.5","684","bar","https://maps.google.com/?cid=15716657472509822750&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","De Clercqstraat 129, 1053 AK Amsterdam, Netherlands","52.369906099999994","4.8653762","Monday: 11:00 AM - 1:00 AM
Tuesday: 11:00 AM - 1:00 AM
Wednesday: 11:00 AM - 1:00 AM
Thursday: 11:00 AM - 1:00 AM
Friday: 11:00 AM - 3:00 AM
Saturday: 11:00 AM - 3:00 AM
Sunday: 11:00 AM - 1:00 AM","2025-10-21T23:00:00Z","Amsterdam West","1.0","0"
"Café Belcampo","4.1","312","cafe","https://maps.google.com/?cid=14602376729847071020&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Hannie Dankbaarpassage 10, 1053 RT Amsterdam, Netherlands","52.3668894","4.8688723","Monday: 9:30 AM - 5:30 PM
Tuesday: 9:30 AM - 5:30 PM
Wednesday: 9:30 AM - 5:30 PM
Thursday: 9:30 AM - 5:30 PM
Friday: 9:30 AM - 7:30 PM
Saturday: 10:00 AM - 5:30 PM
Sunday: 10:00 AM - 5:30 PM","2025-10-21T15:30:00Z","Amsterdam West","17.0","1"
"Uncommon Bar","4.8","125","cafe","https://maps.google.com/?cid=15621995018693113942&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Eerste Constantijn Huygensstraat 86H, 1054 BX Amsterdam, Netherlands","52.3631612","4.8746955","Monday: 7:30 AM - 3:00 PM
Tuesday: Closed
Wednesday: 7:30 AM - 3:00 PM
Thursday: 7:30 AM - 3:00 PM
Friday: 7:30 AM - 3:00 PM, 5:00 - 11:00 PM
Saturday: 8:30 AM - 3:00 PM, 5:00 - 11:00 PM
Sunday: 8:30 AM - 3:00 PM","","Amsterdam West","","1"
"Buongiorno Espressobar","4.1","371","coffee_shop","https://maps.google.com/?cid=5048646670555122223&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Admiraal de Ruijterweg 23-27, 1057 JT Amsterdam, Netherlands","52.3707068","4.863033","Monday: 7:30 AM - 5:00 PM
Tuesday: 7:30 AM - 5:00 PM
Wednesday: 7:30 AM - 5:00 PM
Thursday: 7:30 AM - 5:00 PM
Friday: 7:30 AM - 5:00 PM
Saturday: 8:00 AM - 5:00 PM
Sunday: 8:00 AM - 5:00 PM","2025-10-21T15:00:00Z","Amsterdam West","17.0","1"
"Coffeeshop Noord","4.7","313","store","https://maps.google.com/?cid=386226260986720522&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Ooievaarsweg 10, 1021 GZ Amsterdam, Netherlands","52.383599399999994","4.912528099999999","Monday: 7:00 AM - 12:45 AM
Tuesday: 7:00 AM - 12:45 AM
Wednesday: 7:00 AM - 12:45 AM
Thursday: 7:00 AM - 12:45 AM
Friday: 7:00 AM - 12:45 AM
Saturday: 7:00 AM - 12:45 AM
Sunday: 7:00 AM - 12:45 AM","2025-10-21T22:45:00Z","Amsterdam Noord","0.0","0"
"Sam's koffie - Noord","4.8","104","coffee_shop","https://maps.google.com/?cid=2552471327206908720&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Meeuwenlaan 126B, 1021 JN Amsterdam, Netherlands","52.386696799999996","4.9236732","Monday: 8:00 AM - 5:00 PM
Tuesday: 8:00 AM - 5:00 PM
Wednesday: 8:00 AM - 5:00 PM
Thursday: 8:00 AM - 5:00 PM
Friday: 8:00 AM - 5:00 PM
Saturday: 9:00 AM - 5:00 PM
Sunday: 9:00 AM - 5:00 PM","2025-10-21T15:00:00Z","Amsterdam Noord","17.0","1"
"The Coffee Virus","4.7","144","coffee_shop","https://maps.google.com/?cid=1087580928395938188&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Overhoeksplein 2, 1031 KS Amsterdam, Netherlands","52.384204999999994","4.902947999999999","Monday: 8:45 AM - 4:00 PM
Tuesday: 8:45 AM - 4:00 PM
Wednesday: 8:45 AM - 4:00 PM
Thursday: 8:45 AM - 4:00 PM
Friday: 8:45 AM - 4:00 PM
Saturday: Closed
Sunday: Closed","","Amsterdam Noord","","1"
"Café de Ceuvel","4.5","2304","restaurant","https://maps.google.com/?cid=1335740391026703832&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Korte Papaverweg 4, 1032 KB Amsterdam, Netherlands","52.3933105","4.9106865","Monday: Closed
Tuesday: 12:00 - 11:00 PM
Wednesday: 12:00 - 11:00 PM
Thursday: 12:00 PM - 12:00 AM
Friday: 12:00 PM - 1:00 AM
Saturday: 12:00 PM - 1:00 AM
Sunday: 12:00 - 11:00 PM","2025-10-21T21:00:00Z","Amsterdam Noord","23.0","1"
"Boka's","4.8","617","coffee_shop","https://maps.google.com/?cid=17928567888473818340&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Van der Pekstraat 40HS, 1031 EB Amsterdam, Netherlands","52.38809380000001","4.9094264999999995","Monday: Closed
Tuesday: 9:00 AM - 5:00 PM
Wednesday: 9:00 AM - 5:00 PM
Thursday: 9:00 AM - 5:00 PM
Friday: 9:00 AM - 5:00 PM
Saturday: 9:00 AM - 5:00 PM
Sunday: 10:00 AM - 5:00 PM","2025-10-21T15:00:00Z","Amsterdam Noord","17.0","1"
"Dolce Alchemia Coffee Roasters","4.9","37","food_store","https://maps.google.com/?cid=7438083735159912339&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Zamenhofstraat 106c, 1022 AG Amsterdam, Netherlands","52.3866333","4.9314222999999995","Monday: 8:00 AM - 12:00 PM
Tuesday: 8:00 AM - 2:00 PM
Wednesday: 8:00 AM - 2:00 PM
Thursday: 8:00 AM - 2:00 PM
Friday: 8:00 AM - 2:00 PM
Saturday: 8:00 AM - 2:00 PM
Sunday: Closed","","Amsterdam Noord","","1"
"Gentle Place Coffee","4.9","319","cafe","https://maps.google.com/?cid=11778196099392215283&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Distelweg 409, 1031 HK Amsterdam, Netherlands","52.394723000000006","4.8998311","Monday: 8:00 AM - 4:30 PM
Tuesday: 8:00 AM - 4:30 PM
Wednesday: 8:00 AM - 4:30 PM
Thursday: 8:00 AM - 4:30 PM
Friday: 8:00 AM - 4:30 PM
Saturday: 9:00 AM - 5:00 PM
Sunday: 9:00 AM - 5:00 PM","2025-10-21T14:30:00Z","Amsterdam Noord","16.0","1"
"Café ONS","4.5","1239","restaurant","https://maps.google.com/?cid=5161465139786604704&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Buiksloterweg 27, 1031 CD Amsterdam, Netherlands","52.3847222","4.9066667","Monday: Closed
Tuesday: 12:00 - 11:00 PM
Wednesday: 12:00 - 11:00 PM
Thursday: 12:00 - 11:00 PM
Friday: 12:00 PM - 12:00 AM
Saturday: 12:00 PM - 12:00 AM
Sunday: 12:00 - 11:00 PM","2025-10-21T21:00:00Z","Amsterdam Noord","23.0","1"
"NO-YUSU","4.6","98","coffee_shop","https://maps.google.com/?cid=2252032628030543760&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Gedempt Hamerkanaal 83, 1083KP Amsterdam, Netherlands","52.383912699999996","4.921771199999999","Monday: Closed
Tuesday: Closed
Wednesday: 8:00 AM - 5:00 PM
Thursday: 8:00 AM - 5:00 PM
Friday: 8:00 AM - 5:00 PM
Saturday: 9:00 AM - 5:00 PM
Sunday: 9:00 AM - 5:00 PM","","Amsterdam Noord","","1"
"Café Keppler","4.5","642","cafe","https://maps.google.com/?cid=13106864552809994275&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Van der Pekstraat 1, 1031 CN Amsterdam, Netherlands","52.386958899999996","4.9080783","Monday: Closed
Tuesday: 8:30 AM - 4:00 PM
Wednesday: 8:30 AM - 11:00 PM
Thursday: 8:30 AM - 11:00 PM
Friday: 8:30 AM - 12:00 AM
Saturday: 9:00 AM - 12:00 AM
Sunday: 9:00 AM - 6:00 PM","","Amsterdam Noord","","1"
"Funny People Coffeeshop","4.6","516","store","https://maps.google.com/?cid=15837159550369462992&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Tt. Vasumweg 4, 1033 SC Amsterdam, Netherlands","52.4019603","4.8984318","Monday: 10:00 AM - 10:00 PM
Tuesday: 10:00 AM - 10:00 PM
Wednesday: 10:00 AM - 10:00 PM
Thursday: 10:00 AM - 10:00 PM
Friday: 10:00 AM - 10:00 PM
Saturday: 10:00 AM - 10:00 PM
Sunday: 10:00 AM - 10:00 PM","2025-10-21T20:00:00Z","Amsterdam Noord","22.0","1"
"Atlas Café Coffeeshop","4.2","313","store","https://maps.google.com/?cid=659740237250562099&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Buikslotermeerplein 389, 1025 XE Amsterdam, Netherlands","52.398114","4.9414454","Monday: 7:00 AM - 12:00 AM
Tuesday: 7:00 AM - 12:00 AM
Wednesday: 7:00 AM - 12:00 AM
Thursday: 7:00 AM - 12:00 AM
Friday: 7:00 AM - 12:00 AM
Saturday: 7:00 AM - 12:00 AM
Sunday: 7:00 AM - 12:00 AM","2025-10-21T22:00:00Z","Amsterdam Noord","0.0","0"
"White Label Coffee North","4.5","217","coffee_shop","https://maps.google.com/?cid=9614239977971594864&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Zonneplein 4, 1033 EK Amsterdam, Netherlands","52.412772","4.8907644999999995","Monday: 8:00 AM - 5:00 PM
Tuesday: 8:00 AM - 5:00 PM
Wednesday: 8:00 AM - 5:00 PM
Thursday: 8:00 AM - 5:00 PM
Friday: 8:00 AM - 5:00 PM
Saturday: 9:00 AM - 5:00 PM
Sunday: 9:00 AM - 5:00 PM","2025-10-21T15:00:00Z","Amsterdam Noord","17.0","1"
"Crew de la Crema","4.9","47","coffee_shop","https://maps.google.com/?cid=12922703470864027299&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Tt. Vasumweg 31, 1033 SB Amsterdam, Netherlands","52.403582099999994","4.8943300999999995","Monday: Closed
Tuesday: Closed
Wednesday: Closed
Thursday: Closed
Friday: 9:00 AM - 4:00 PM
Saturday: 9:00 AM - 4:00 PM
Sunday: 9:00 AM - 4:00 PM","","Amsterdam Noord","","1"
"coffeecompany (North Station)","4.2","161","coffee_shop","https://maps.google.com/?cid=17385946117112343238&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Termini 173, 1025 XM Amsterdam, Netherlands","52.401548700000006","4.9331027","Monday: 7:30 AM - 6:00 PM
Tuesday: 7:30 AM - 6:00 PM
Wednesday: 7:30 AM - 6:00 PM
Thursday: 7:30 AM - 6:00 PM
Friday: 7:30 AM - 6:00 PM
Saturday: 8:30 AM - 6:00 PM
Sunday: 8:30 AM - 6:00 PM","2025-10-21T16:00:00Z","Amsterdam Noord","18.0","1"
"Cups & Chapters Cafe","5.0","74","cafe","https://maps.google.com/?cid=17226111482110334065&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Meeuwenlaan 145b, 1021 JA Amsterdam, Netherlands","52.3848407","4.9169338","Monday: 8:00 AM - 3:00 PM
Tuesday: Closed
Wednesday: Closed
Thursday: 8:00 AM - 3:00 PM
Friday: 8:00 AM - 3:00 PM
Saturday: 9:00 AM - 3:00 PM
Sunday: 9:00 AM - 3:00 PM","","Amsterdam Noord","","1"
"Velvet Square Café","4.7","67","brunch_restaurant","https://maps.google.com/?cid=10616553833016810317&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Asterweg 15K, 1031 HL Amsterdam, Netherlands","52.3893997","4.9036069","Monday: 8:00 AM - 5:00 PM
Tuesday: 8:00 AM - 5:00 PM
Wednesday: 8:00 AM - 5:00 PM
Thursday: 8:00 AM - 5:00 PM
Friday: 8:00 AM - 5:00 PM
Saturday: Closed
Sunday: Closed","2025-10-21T15:00:00Z","Amsterdam Noord","17.0","1"
"Nous - Coffee Store Docklandsweg","4.8","95","coffee_shop","https://maps.google.com/?cid=13670828269606880312&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Docklandsweg 29, 1031 KN Amsterdam, Netherlands","52.388137799999996","4.9049721","Monday: 8:00 AM - 4:00 PM
Tuesday: 8:00 AM - 4:00 PM
Wednesday: 8:00 AM - 4:00 PM
Thursday: 8:00 AM - 4:00 PM
Friday: 8:00 AM - 4:00 PM
Saturday: 8:30 AM - 5:00 PM
Sunday: 9:00 AM - 5:00 PM","","Amsterdam Noord","","1"
"Hunters Coffeeshop / Branch","4.1","406","store","https://maps.google.com/?cid=13399946870572141870&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","Papaverweg 2, 1032 KH Amsterdam, Netherlands","52.3937387","4.9128864","Monday: 7:00 AM - 1:00 AM
Tuesday: 7:00 AM - 1:00 AM
Wednesday: 7:00 AM - 1:00 AM
Thursday: 7:00 AM - 1:00 AM
Friday: 7:00 AM - 1:00 AM
Saturday: 7:00 AM - 1:00 AM
Sunday: 7:00 AM - 1:00 AM","2025-10-21T23:00:00Z","Amsterdam Noord","1.0","0"
